gene_id,logFC,logCPM,LR,PValue,FDR,log10FDR,DEG
MARCKS,0.0598656492790236,7.87000154121328,0.4620366257858,0.496673688500257,0.53815582022449,0.269091958412234,no
TRGV10,0.0598790131269913,-1.65594343325138,0.0922604432578567,0.761322901300713,0.787804242247197,0.103581684888151,no
DCAF8,0.0599437826567055,5.6924008223096,1.18843083738687,0.27564630361428,0.313770518741032,0.503387864284993,no
LYG1,0.0599692388645409,-0.422373655975575,0.279087013708818,0.597300245514511,0.634672489196539,0.197450326404933,no
NDUFA10,0.0599715385150062,6.6859010013947,1.03304848285632,0.309443740664405,0.349413615013762,0.456660176599377,no
NAPA-AS1,0.0599845173835235,-0.442095153028973,0.352568942831084,0.55266250392217,0.591663188511343,0.227925450367599,no
UQCRB,0.0600765974485895,7.09891866780534,0.562975212772102,0.453063961890931,0.495102852367286,0.30530457162084,no
STRADA,0.0601252922242478,2.00053766375114,0.289397118133195,0.590607130362784,0.628383016570305,0.201775561234664,no
MHENCR,0.0601445117653857,1.28346190979829,0.362760879594475,0.546976897556538,0.586224696917045,0.23193588922604,no
SSH1,0.0601651825268527,5.96553046339382,1.28559895897351,0.256860593358413,0.293928681169617,0.531758033981978,no
C20orf202,0.0601709282644457,-1.3439233566543,0.154946498187883,0.693852426910429,0.725383313137895,0.139432439237371,no
AL441963.1,0.0601894905016186,-2.71477092441232,0.114049016716393,0.735580652879557,0.764378106643113,0.116691760523686,no
RIC8B,0.0602010579259439,4.50657183418131,1.02694165796649,0.310878068231386,0.350860054764463,0.454866073172068,no
ITGB2-AS1,0.0603248440670504,0.25501226087162,0.155530675185872,0.693305101941416,0.724871336227216,0.139739073326086,no
IGHV3-38,0.0603414060294924,-2.30644665517259,0.04935783104807,0.824184486492948,0.845103897170687,0.073089895554271,no
TRIO,0.0603690351994044,7.1056264562701,0.739725679800387,0.389748766821588,0.431818848536966,0.364698404991733,no
ZFHX2-AS1,0.0604661680549888,-0.679890842336749,0.169517888123721,0.680540631596592,0.712977006036841,0.146924476196304,no
AGAP7P,0.0605817505418817,-1.39016167973331,0.077993417688333,0.780035312577367,0.804917127796113,0.0942488311769208,no
MTDHP1,0.0606288407338847,-2.57036906916259,0.117818207230044,0.731412973245248,0.760480943180881,0.118911664418455,no
NIPAL2,0.060631027259095,5.43394286763319,0.501638435858013,0.478781091026586,0.520494255062723,0.283584059637263,no
RHOBTB1,0.0606465062767522,4.79570053382166,0.349149936718703,0.554594725127572,0.593580269700647,0.226520543211752,no
FCAR,0.0606471119086276,-2.20548191074086,0.0913606492002543,0.76245444643406,0.78884541263884,0.10300809566985,no
FUZ,0.0606482159796565,3.76535147271633,0.465474913654902,0.495076319021078,0.536540532968285,0.270397463670955,no
AC005332.6,0.0606485462882821,4.68352824123219,0.785472867234262,0.375472551109545,0.417121746472082,0.379737167798301,no
CASP8AP2,0.0606536354357667,4.91293017087806,0.745436226753242,0.387925006293465,0.429930712862474,0.366601529178743,no
MPZL1,0.0608299635686741,7.9695004846937,0.83060164307372,0.362098615329085,0.403546825072064,0.394106065178485,no
KIAA0753,0.0608316002183007,4.31530569233707,0.855534240287199,0.354991427771978,0.396152363506635,0.402137748661218,no
LINP1,0.0609920428901025,-1.05793353088059,0.0243734423634692,0.875938464324316,0.891560612695207,0.0498491260004249,no
DGKH,0.0610416514391245,4.78514804543327,0.386055030747343,0.534380368578138,0.573906986563776,0.241158488255958,no
FAM167B,0.0610910326436968,1.82732175884213,0.312876660661345,0.575920292881081,0.614627567791674,0.211387964302067,no
PITPNB,0.0611503537788425,6.21802960480843,1.31599607317341,0.251311896505042,0.288103207216857,0.540451907048186,no
ACTR10,0.0612047406530568,5.97666031106733,1.23628798996316,0.266187649795178,0.303773046614902,0.517450763145113,no
ZNF524,0.0612521263962822,3.39266877665153,0.299480211393046,0.584208465141675,0.622390731911856,0.205936883096625,no
ATRX,0.0612577845936315,7.07929156917479,0.709833275924666,0.399499165800731,0.441649609280189,0.354922149439761,no
AC026273.1,0.0614117120028655,1.72243707645745,0.306332024208132,0.579939772701331,0.618471364379115,0.208680403682453,no
RPA1,0.0615025103611777,6.81240614093546,1.2898754890725,0.256070897701421,0.293158313016256,0.532897786125613,no
SCP2,0.0616052069843429,7.56735857918031,0.38680368640712,0.533984323045808,0.573565145619528,0.241417247725584,no
STING1,0.0616326634857428,5.70279139619629,0.5087627837311,0.475674928548068,0.517519846180684,0.286072990950289,no
SEPTIN7,0.061835342445596,7.61614710466584,1.30980938258199,0.252429170576974,0.289278634235556,0.538683641624261,no
MFAP3L,0.0618721736402923,4.38571291408788,0.207140262877374,0.649018130048169,0.683394205382491,0.165328707979571,no
SHISA4,0.0618867828554587,4.00677021495215,0.218944665816707,0.639845209165964,0.674666899505174,0.170910596669794,no
SYNRG,0.0620374982457174,5.96962183189591,1.10117259855014,0.294008911910224,0.333046012015326,0.477495762337725,no
IGKJ5,0.062180659681116,-2.36475785400458,0.051701176322041,0.820129105199754,0.841494122046044,0.0749489132851673,no
TMEM107,0.0623987890445625,3.4216978509988,0.670668914638526,0.412818490145651,0.454756237579803,0.342221335303709,no
APOBEC3D,0.0624269696129313,-1.44954448412598,0.24991558718574,0.617134521374675,0.653430443161878,0.184800635717297,no
ICE2,0.0624408981091736,5.86835135584749,0.635318608328475,0.425411098426424,0.467298643732378,0.33040547945161,no
FBXL8,0.0624479063511465,1.47632681469595,0.497401494854444,0.480644113344414,0.522361648011582,0.282028716626497,no
PMS2P3,0.0624587083551985,1.10564942817439,0.596356990777565,0.439971384649907,0.481778620295374,0.317152476429334,no
DDX28,0.0624782768379665,3.61791337605421,0.691573502475052,0.405629689344828,0.447679706254632,0.349032592150816,no
LERFS,0.0626174046844466,-1.45710563421011,0.0548264240553067,0.81486819612642,0.836915027957958,0.0773186337179564,no
ZFC3H1,0.0626858531460521,5.64167772381804,0.625565865375762,0.428986463917695,0.470999926880449,0.326979160292377,no
HNRNPA1P35,0.0627731994862899,-1.81156338285868,0.2757256081685,0.59951658970764,0.636758673605752,0.19602513058349,no
GOLGA2P10,0.0627936575416491,0.749311722252568,0.204253837508475,0.651308960231098,0.685548237677064,0.163961981253878,no
SLC35E2B,0.0628470948302775,5.96473328013974,0.557501791757403,0.455268563472781,0.497339259754458,0.303347256388662,no
IGKV1-12,0.0631203956922587,2.68849291428419,0.0615104847884709,0.804124291319443,0.826926540979315,0.082533068759803,no
AL031590.1,0.0633264571513541,-1.6196028852208,0.173353865518664,0.677148161256914,0.709718274372799,0.148914012078301,no
FANCM,0.0633878677570694,3.40380991369545,0.701793857572483,0.402181587828728,0.444322295003443,0.352301894380014,no
BAP1,0.0634356201747716,6.24173919698129,1.23874081584896,0.265713867375239,0.303314886343434,0.518106274495939,no
TXNL4B,0.0635606126317829,3.3038202407255,0.763548935738157,0.382220169211364,0.424018919148041,0.372614765345264,no
ATAD1,0.063647646913744,6.08150716538109,1.27345685004556,0.25911917756581,0.296324584740835,0.528232315531899,no
LINC00857,0.0639107670212779,0.166395130174233,0.146143015748379,0.702248820848838,0.733156275070459,0.134803443957871,no
RTL6,0.0640081439710271,5.94525714358288,0.968184148150215,0.325133464976907,0.365588126995434,0.437007917052255,no
WDR47,0.0640103943556067,4.63431891787346,0.936410897499599,0.333202579452299,0.3739428573823,0.42719475774494,no
RPL23A,0.0640551479016507,7.35440577913609,0.491172974704455,0.483404533397126,0.525066906760125,0.279785353002932,no
IGHD,0.0641082247228768,3.27166165972535,0.0431622182554747,0.835420123676958,0.855126633833646,0.0679695667889887,no
ZNF274,0.0643527048928286,4.84930635408334,0.570235221514167,0.450165460763452,0.4921490950217,0.307903309151064,no
TRMT61B,0.0643788914582451,3.29657477771954,1.17867317525148,0.27762627629299,0.315910033535671,0.500436580362732,no
HDAC2-AS2,0.0644120240174783,-0.826565299966555,0.322047567148047,0.570379722687038,0.609283004141903,0.215180936286059,no
NKAPD1,0.0644142939706987,5.32980682962269,1.54145776838544,0.214400949636472,0.248975365683141,0.603843621085516,no
XKR5,0.0645087460126811,-1.9679804707826,0.156188369964013,0.692690316474995,0.724430713255836,0.140003145444158,no
MTRF1,0.0645253014686051,2.75425217931391,0.910947361065695,0.339863180861135,0.380891327243757,0.419198915953021,no
UBR2,0.0645283993854852,6.43657949364461,1.55026562089753,0.213096232323255,0.247540200088235,0.606354262351477,no
MYL12A,0.0645573130037305,7.61179358045517,0.572910084378037,0.449104838144808,0.491074882323001,0.308852278752716,no
PLBD1,0.064761730709173,5.14004682870864,0.320595101649985,0.571250229981899,0.610109305673008,0.214592350894161,no
ANKRD18A,0.064805033981216,0.244443274723601,0.104434946386732,0.746571071909298,0.774153342663731,0.111173006659901,no
SMIM12,0.0648175254027996,4.96978224462297,1.18547162226508,0.276244890464554,0.314423453473766,0.502485066531033,no
GBA3,0.0648299229741069,-2.00757614712256,0.0530947611702572,0.817763086752735,0.83947715329742,0.075991118861105,no
ZNF227,0.064835664266005,3.54089360932275,1.41032640058995,0.235002216449756,0.270952289712168,0.56710717458273,no
AL132780.1,0.0648684189991648,-0.276145614885834,0.423094631473077,0.515396908579657,0.556025093022967,0.254905608569919,no
MED31,0.064924285064178,1.51276263592285,0.94312407636329,0.33147570211565,0.372137589028758,0.429296460364719,no
FXR2,0.0650430049592932,5.26138644802659,0.975598692839412,0.32328783902333,0.363642830504544,0.439324970454732,no
TSPO2,0.065128560653435,-2.78093947399586,0.0827576482907375,0.773594540363258,0.799057185909155,0.0974221385382377,no
AC016590.3,0.0651374267247025,0.0947473984126755,0.290686979817536,0.589780633474461,0.627744434860711,0.202217128746457,no
COL16A1,0.0651663975903757,6.65164239421906,0.318224034253888,0.57267689505764,0.611488238267259,0.213611892028763,no
ZNF548,0.0651781254934988,4.29292700720577,1.07168027845665,0.30056621894053,0.339984296552596,0.468541142010844,no
PIGK,0.0652472645547899,5.71191050767336,0.988107516522177,0.32020535426517,0.360513928430965,0.443077951682816,no
LRRC4C,0.0653449996093836,2.67178364179817,0.15653857969042,0.692363565575742,0.724157678527626,0.140166859965006,no
MTHFR,0.065373064411085,4.82016449611395,0.693619563032712,0.404935955059236,0.447031674573684,0.349661703702046,no
SMG1P2,0.0654082964203019,-0.142619144447088,0.343272089102527,0.557946571879592,0.596761689731229,0.224199065013216,no
RNF133,0.0654402373878931,-2.53798751309765,0.13547279190874,0.712823807821961,0.742933145405959,0.129050265495973,no
PHF11,0.0654941116080973,5.15088445867665,1.15668560347035,0.282153979142871,0.320685122248364,0.493921188108099,no
AL365272.1,0.0655004315067859,-1.22646319899752,0.309758766698337,0.577828253454054,0.616402385577571,0.210135689160026,no
KANSL1,0.0656150935753169,6.30534865817,1.0720894740428,0.300473959653245,0.339895214011995,0.468654950576736,no
MOAP1,0.0656335670929111,5.43059906516013,0.878077934924903,0.348728658429608,0.389889515141769,0.409058443645815,no
ZNF79,0.0656699504271499,2.72997731495703,1.28189352599793,0.257547262850314,0.294647461767203,0.530697295771091,no
AL132780.4,0.0658787797490159,-0.627326790527663,0.135017574246035,0.713285338227498,0.743352604244706,0.128805132736095,no
SLC17A5,0.0659108679379475,5.34754905827923,0.929658786268902,0.334951604948765,0.3757716855376,0.425075947168038,no
DYNC1H1,0.065945657098173,8.83249452671698,1.04854634108935,0.305842115225011,0.345579346142726,0.461452221413875,no
GRM6,0.0660495625188043,-1.07594813036848,0.146353863578412,0.702044376002657,0.732973237170616,0.134911882332012,no
LINC00652,0.0660894152378587,-1.64278076588637,0.215208111967343,0.642715607336438,0.677352975396486,0.169184957137375,no
STRC,0.0661487338463698,-1.82730580760522,0.10127339378397,0.750306830254395,0.777363835988911,0.109375667198169,no
SDHA,0.0663037070109953,2.69314092593663,0.5969445689488,0.439746191818203,0.481552980710984,0.317355924604582,no
SERF1B,0.0663608560334619,-0.330571312069172,0.473433508750134,0.491411820275821,0.532913335604182,0.273343411853582,no
RGS5,0.0664407440299677,7.09342074200877,0.160481427563781,0.688713664494189,0.720759512162242,0.142209617337517,no
CCM2,0.0665466099455692,5.37950490303082,0.752844478604288,0.385577143648493,0.427479210226214,0.369085001645948,no
UBR1,0.0666892495552222,5.7554521637249,0.826554770359422,0.363270648660251,0.404709649217883,0.392856440895995,no
PFAS,0.0666918494654422,4.58583160650291,1.11127190303822,0.291805632102655,0.330818204899082,0.480410599271639,no
COMT,0.0667291382059355,6.41133964619518,0.457481683440221,0.498803269481797,0.540160952038117,0.26747681394219,no
PCID2,0.0667776812343705,5.31200387059086,1.57788226870338,0.209065999475025,0.243105390629617,0.614205410984965,no
NAB2,0.0667900185751294,4.84647123257643,0.577358128339171,0.447349717383706,0.489304549635511,0.310420746078584,no
USP8,0.0669640802250576,5.75718908033342,1.45439699100251,0.227823726456395,0.26333551701362,0.57949056207593,no
IMPACT,0.0669997438360149,5.91050417120405,1.3497967826724,0.245313646671283,0.281804457502526,0.550052141626096,no
TMEM176B,0.0671101546291908,6.14943619500725,0.293002612581716,0.588302779488365,0.626354936933168,0.203179495115583,no
MAGEE1,0.0672153415764562,3.08139615555185,0.652011487074617,0.419394437207251,0.461495242901018,0.335832771328179,no
AC109635.6,0.0673009906274159,-2.00876235422176,0.0360411319254013,0.849430575864015,0.867879216228049,0.061540711892235,no
GUCY1A2,0.0675586723921571,4.42209818711702,0.206076095270788,0.649860460233811,0.684223898224755,0.164801761068988,no
NCOR1,0.0675823114389764,7.35285962658758,1.10386447479584,0.293419575164378,0.332423311624446,0.478308528344998,no
BCL7B,0.0676894174356411,5.59672540682532,0.835454650438976,0.360699987267226,0.402077122842659,0.395690636436606,no
ZKSCAN7-AS1,0.0677044427361239,-1.92872586006554,0.32758868711187,0.567082418050962,0.605966556171469,0.217551344267685,no
AC005746.1,0.0677067352412516,-2.47773491973221,0.124056321787833,0.72467605380308,0.754036998599137,0.122607343927013,no
TMEM50B,0.0677747868734042,5.92645603726287,1.19143787822028,0.27503971099352,0.313150845794386,0.504246410967819,no
LTN1,0.0678744748764998,5.76127539586204,0.960807874782887,0.326983418228133,0.367553312638037,0.43467965874233,no
TIGD4,0.0679160055101399,-0.302254729202667,0.413006874734947,0.520447266523859,0.560608465819494,0.251340348190199,no
MRPL1,0.067957603609736,4.29700399998115,1.05925075437872,0.303386132703952,0.3429428335007,0.46477826819147,no
NECAP2,0.0680776285199258,6.02943533613952,1.40989766902541,0.235073381503308,0.271018179829375,0.567001575786985,no
MKKS,0.0682205795018585,4.71085310795194,1.34856278026592,0.24552953070378,0.282039581412722,0.549689938549951,no
LIMS1,0.0683138595463723,6.39608247204045,0.629113879283267,0.427680535164808,0.469640401862552,0.328234549002322,no
ZC3H14,0.0683417316519004,5.87334210965544,1.85031112989387,0.173747212448289,0.20480866670875,0.688651669648607,no
AL355377.3,0.0683475577810781,-1.07423642298135,0.181488923215227,0.670096793652753,0.702796020446409,0.153170706344441,no
C19orf71,0.0686015782778678,0.128301831605866,0.307804749648284,0.579030413147514,0.61752775279023,0.209343519666983,no
SRSF6,0.0686840335052302,7.29397954930402,1.26716089749195,0.260299970034115,0.297580270080337,0.526395866403329,no
ACSM4,0.0687732827583675,-1.23143349047692,0.158139123332035,0.690875591159226,0.722811642762529,0.14097486061194,no
PILRB,0.0688656897692044,1.67877840029788,0.173631140483451,0.676904656758315,0.709492603752011,0.149052127572866,no
AC105411.1,0.0689670898576389,-1.76738655603437,0.186485278861596,0.665858131712118,0.699078819411421,0.155473855862826,no
AC027117.1,0.068985739650496,1.00838381232289,0.146001548107108,0.70238608720098,0.733238750784946,0.134754591162957,no
ZNF573,0.069070482548426,1.68017290447039,0.431390274040609,0.511307549346808,0.552228828990278,0.257880924852529,no
AC024941.2,0.0692801000747083,-1.28080172325086,0.236096667657392,0.627039631496006,0.662858427650012,0.178579217682353,no
IRF2,0.0692992050368608,5.55974155575385,2.05005661250888,0.152200530202635,0.181029439704155,0.742250792747427,no
AL135999.1,0.0693092968429099,-2.02554066368476,0.170306688376371,0.67983938776128,0.712390611673574,0.147281812573796,no
USP16,0.0695070311120592,5.93832554622702,1.61957430710245,0.203151154588538,0.236555392740091,0.626067146915488,no
