"Source","Target","p_value"
"OTU_53","Mo",0.116015221890118
"OTU_65","Mo",0.0567040748544697
"OTU_255","Mo",0.217351611171139
"OTU_235","Mo",0.658170605474995
"OTU_243","Mo",0.217285006561561
"OTU_376","Mo",0.049310089793257
"OTU_141","Mo",0.778724192873376
"OTU_188","Mo",0.048781159736849
"OTU_114","Mo",0.0183970707299742
"OTU_262","Mo",0.0736103189628125
"OTU_147","Mo",0.135017954937065
"OTU_478","Mo",0.927287022380638
"OTU_618","Mo",0.443328148020051
"OTU_356","Mo",0.919016376082531
"OTU_701","Mo",0.560624530188093
"OTU_100","Mo",0.0858302953258883
"OTU_125","Mo",0.0198519121169511
"OTU_416","Mo",0.146923634835066
"OTU_312","Mo",0.0353402981892736
"OTU_156","Mo",0.275649563338428
"OTU_118","Mo",0.832521972899506
"OTU_175","Mo",0.0123105712857396
"OTU_427","Mo",0.0985953718958788
"OTU_70","Mo",0.969213300801462
"OTU_544","Mo",0.221974948745769
"OTU_249","Mo",0.890634490942994
"OTU_351","Mo",0.0126671959558513
"OTU_902","Mo",0.316422728882357
"OTU_533","Mo",0.907709539044545
"OTU_84","Mo",0.590555186205472
"OTU_633","Mo",0.86011630331141
"OTU_322","Mo",0.0677689183240441
"OTU_443","Mo",0.696774853933337
"OTU_917","Mo",0.483157013675033
"OTU_79","Mo",0.00420030276550194
"OTU_290","Mo",0.0173497085986934
"OTU_770","Mo",0.541608069291234
"OTU_215","Mo",0.969213300801462
"OTU_83","Mo",0.0458723975534886
"OTU_311","Mo",0.163398249253827
"OTU_415","Mo",0.467108466005776
"OTU_348","Mo",0.0893022692554505
"OTU_232","Mo",0.0374468090660506
"OTU_366","Mo",0.241441116271266
"OTU_898","Mo",0.12254633631093
"OTU_741","Mo",0.181919932570256
"OTU_1104","Mo",0.745501021012359
"OTU_129","Mo",0.0324616325314486
"OTU_418","Mo",0.799225391521022
"OTU_566","Mo",0.294440571641319
"OTU_818","Mo",0.332651319256655
"OTU_152","Mo",0.338306955280415
"OTU_52","Mo",0.943012268491562
"OTU_820","Mo",0.495268725724192
"OTU_905","Mo",0.734394120245055
"OTU_961","Mo",0.380424298848312
"OTU_872","Mo",0.0139884511050113
"OTU_214","Mo",0.0677039034823131
"OTU_168","Mo",0.0516993137064642
"OTU_728","Mo",0.505860911974155
"OTU_520","Mo",0.565170405577296
"OTU_537","Mo",0.0366658050595976
"OTU_761","Mo",0.079060077531605
"OTU_289","Mo",0.233577135984808
"OTU_504","Mo",0.903102799985588
"OTU_987","Mo",0.822331434814117
"OTU_212","Mo",0.248747213253377
"OTU_140","Mo",0.275001217234471
"OTU_227","Mo",0.311278304711835
"OTU_426","Mo",0.0381734194140371
"OTU_167","Mo",0.302991896326135
"OTU_625","Mo",0.241441116271266
"OTU_1108","Mo",0.900775758185318
"OTU_1295","Mo",0.977005764319758
"OTU_61","Mo",0.763093580931104
"OTU_408","Mo",0.0542261857334985
"OTU_615","Mo",0.900775758185318
"OTU_51","Mo",0.778724192873376
"OTU_256","Mo",0.28515327818394
"OTU_838","Mo",0.829888321498804
"OTU_335","Mo",0.725597035472132
"OTU_628","Mo",0.0254964105145154
"OTU_228","Mo",0.158884899924605
"OTU_131","Mo",0.319421146519379
"OTU_341","Mo",0.495077916931129
"OTU_116","Mo",0.42198760977081
"OTU_157","Mo",0.338756352994974
"OTU_706","Mo",0.263329655822037
"OTU_390","Mo",0.102666947676767
"OTU_454","Mo",0.0873232299542348
"OTU_792","Mo",0.101634415550928
"OTU_577","Mo",0.901973354302948
"OTU_532","Mo",0.125920846364426
"OTU_480","Mo",0.359648260709923
"OTU_635","Mo",0.256154453019455
"OTU_339","Mo",0.410529826396149
"OTU_148","Mo",0.0131133706432332
"OTU_559","Mo",0.694822068385068
"OTU_321","Mo",0.0882369281203658
"OTU_223","Mo",0.166379711328221
"OTU_40","Mo",0.435566207539407
"OTU_799","Mo",0.0591543004387324
"OTU_355","Mo",0.523292984895406
"OTU_316","Mo",0.047592502184225
"OTU_824","Mo",0.654506328595423
"OTU_403","Mo",0.0382300756072264
"OTU_561","Mo",0.619719419633759
"OTU_993","Mo",0.061597340550043
"OTU_1052","Mo",0.80320168834869
"OTU_384","Mo",0.262636706991725
"OTU_95","Mo",0.900775758185318
"OTU_472","Mo",0.0279180964920256
"OTU_1","Co",0.477750026869221
"OTU_2","Co",0.326550737638001
"OTU_3","Co",0.737663447748443
"OTU_5","Co",0.602447760457243
"OTU_8","Co",0.414462628262902
"OTU_20","Co",0.163495075016171
"OTU_54","Co",0.519933212508753
"OTU_12","Co",0.413625653954515
"OTU_14","Co",0.164285834909917
"OTU_22","Co",0.367360535938834
"OTU_23","Co",0.117169454487508
"OTU_27","Co",0.569289173823591
"OTU_43","Co",0.320443418030798
"OTU_35","Co",0.147628666346976
"OTU_57","Co",0.316429020233035
"OTU_28","Co",0.853526773337497
"OTU_46","Co",0.637162267938723
"OTU_26","Co",0.0734503916828782
"OTU_59","Co",0.577100558649522
"OTU_81","Co",0.176463546984366
"OTU_119","Co",0.251326145533522
"OTU_49","Co",0.153982536569485
"OTU_13","Co",0.313668737123
"OTU_42","Co",0.919016376082531
"OTU_96","Co",0.129123084123595
"OTU_109","Co",0.284101947384156
"OTU_37","Co",1
"OTU_58","Co",0.142019947459991
"OTU_31","Co",0.283679171570863
"OTU_296","Co",0.315738395859957
"OTU_16","Co",0.814973739911029
"OTU_193","Co",0.473804538798237
"OTU_90","Co",0.23794203389732
"OTU_32","Co",0.290050249035344
"OTU_107","Co",0.936659868970743
"OTU_47","Co",0.156922100360962
"OTU_105","Co",0.20287545460932
"OTU_73","Co",0.659106796483747
"OTU_56","Co",0.254738601433708
"OTU_367","Co",0.413625653954515
"OTU_63","Co",0.317622086120535
"OTU_138","Co",0.459705045219506
"OTU_41","Co",0.173997809974748
"OTU_128","Co",0.217351611171139
"OTU_191","Co",0.292124692529127
"OTU_259","Co",0.30870045825719
"OTU_88","Co",0.216944226310247
"OTU_200","Co",0.130681551901985
"OTU_242","Co",0.317622086120535
"OTU_36","Co",0.258007740758352
"OTU_194","Co",0.486027785629195
"OTU_64","Co",0.0817985811822301
"OTU_166","Co",0.120113583240687
"OTU_62","Co",0.544542069648339
"OTU_122","Co",0.070859053852791
"OTU_127","Co",0.241075819486484
"OTU_226","Co",0.263738217285016
"OTU_149","Co",0.207482583037934
"OTU_38","Co",0.151544233381427
"OTU_241","Co",0.555244853379269
"OTU_360","Co",0.0976838367089477
"OTU_142","Co",0.94552617846556
"OTU_292","Co",0.186565886897464
"OTU_230","Co",0.0568725726531209
"OTU_151","Co",0.0985953718958788
"OTU_914","Co",0.0357885625533625
"OTU_24","Co",0.0381734194140371
"OTU_492","Co",0.147095018174633
"OTU_132","Co",0.589289661836435
"OTU_112","Co",0.263070021605997
"OTU_287","Co",0.11244891033514
"OTU_334","Co",0.201905432504413
"OTU_113","Co",0.14388786181981
"OTU_440","Co",0.360992577613452
"OTU_39","Co",0.325900677072875
"OTU_306","Co",0.669059087333026
"OTU_493","Co",0.207071002845742
"OTU_545","Co",0.0584173711982297
"OTU_133","Co",0.708001935417706
"OTU_381","Co",0.898633947737304
"OTU_486","Co",0.340569021435939
"OTU_274","Co",0.435566207539407
"OTU_422","Co",0.221496111675785
"OTU_581","Co",0.5867119838044
"OTU_101","Co",0.938404473780548
"OTU_130","Co",0.20245517474846
"OTU_115","Co",0.366598669621836
"OTU_301","Co",0.133638520645957
"OTU_71","Co",0.716775445539315
"OTU_66","Co",0.817845576698551
"OTU_153","Co",0.744878668497638
"OTU_121","Co",0.225769852430774
"OTU_266","Co",0.421437154321431
"OTU_144","Co",0.808724865440333
"OTU_682","Co",0.259005375309955
"OTU_481","Co",0.235621804082659
"OTU_150","Co",0.3440130039342
"OTU_204","Co",0.42898836831423
"OTU_354","Co",0.186909229097477
"OTU_288","Co",0.526876093631539
"OTU_110","Co",0.516002569141467
"OTU_69","Co",0.602351994393529
"OTU_192","Co",0.22108562137082
"OTU_171","Co",0.603569955291408
"OTU_162","Co",0.129123084123595
"OTU_299","Co",0.872708503418522
"OTU_237","Co",0.151014221582061
"OTU_74","Co",0.689337602948786
"OTU_93","Co",0.175950183545095
"OTU_359","Co",0.0475793668437825
"OTU_309","Co",0.185810452712475
"OTU_267","Co",0.0944903336569041
"OTU_234","Co",0.0880132860733793
"OTU_179","Co",0.0998744841554153
"OTU_333","Co",0.560563065986604
"OTU_694","Co",0.872708503418522
"OTU_217","Co",0.608192897226626
"OTU_238","Co",0.0542261857334985
"OTU_146","Co",0.0907468720032447
"OTU_387","Co",0.850878415358236
"OTU_302","Co",0.435628266985761
"OTU_160","Co",0.260521487164668
"OTU_99","Co",0.0972382756065721
"OTU_244","Co",0.90053951804324
"OTU_199","Co",0.0370212106312174
"OTU_198","Co",0.135166243481078
"OTU_270","Co",0.197942344386103
"OTU_187","Co",0.850878415358236
"OTU_247","Co",0.0828836919974403
"OTU_92","Co",0.168825840577376
"OTU_155","Co",0.12962773441712
"OTU_21","Co",0.294722190790237
"OTU_236","Co",0.0279180964920256
"OTU_487","Co",0.888757204868679
"OTU_622","Co",0.43605299590255
"OTU_445","Co",0.0506979111354585
"OTU_409","Co",0.947719195310678
"OTU_169","Co",0.718710256140348
"OTU_265","Co",0.941496712877858
"OTU_423","Co",0.380424298848312
"OTU_87","Co",0.0721265862199085
"OTU_555","Co",0.696515151943615
"OTU_53","Co",0.0408750285949328
"OTU_65","Co",0.358310549503137
"OTU_255","Co",0.445961784750756
"OTU_235","Co",0.421437154321431
"OTU_243","Co",0.481480461889077
"OTU_376","Co",0.590258408914733
"OTU_141","Co",0.911895769780294
"OTU_188","Co",0.204752730165071
"OTU_114","Co",0.158506279763719
"OTU_262","Co",0.484276769542521
"OTU_147","Co",0.421437154321431
"OTU_478","Co",0.994548871206564
"OTU_618","Co",0.169416158973872
"OTU_356","Co",0.410529826396149
"OTU_701","Co",0.190270005087043
"OTU_100","Co",0.172150743242254
"OTU_125","Co",0.114122416345608
"OTU_416","Co",0.558581737526868
"OTU_312","Co",0.36777879412874
"OTU_156","Co",0.666597536261463
"OTU_118","Co",0.833655810480562
"OTU_175","Co",0.259005375309955
"OTU_427","Co",0.149038960975817
"OTU_70","Co",0.849879596392673
"OTU_544","Co",0.0849520929736016
"OTU_249","Co",0.969213300801462
"OTU_351","Co",0.0216478897031978
"OTU_902","Co",0.0659871062766757
"OTU_533","Co",0.877363393927409
"OTU_84","Co",0.519743677926004
"OTU_633","Co",0.442342388741178
"OTU_322","Co",0.126951554495404
"OTU_443","Co",0.272155018726645
"OTU_917","Co",0.212611448240205
"OTU_79","Co",0.112928075565784
"OTU_290","Co",0.219610995163877
"OTU_770","Co",0.936705233080184
"OTU_215","Co",0.42198760977081
"OTU_83","Co",0.232947345067408
"OTU_311","Co",0.363504815396374
"OTU_415","Co",0.615988410544858
"OTU_348","Co",0.384090329934923
"OTU_232","Co",0.320443418030798
"OTU_366","Co",0.0699485838493471
"OTU_898","Co",0.220394303478356
"OTU_741","Co",0.404164971436988
"OTU_1104","Co",0.193829496469331
"OTU_129","Co",0.29511126007416
"OTU_418","Co",0.922342196693875
"OTU_566","Co",0.519583847321593
"OTU_818","Co",0.237773357701729
"OTU_152","Co",0.263868192700138
"OTU_52","Co",0.530734946590025
"OTU_820","Co",0.0920565536292978
"OTU_905","Co",0.109439645530093
"OTU_961","Co",0.0443655384393965
"OTU_872","Co",0.0309666140920885
"OTU_214","Co",0.282147234341577
"OTU_168","Co",0.142476367892417
"OTU_728","Co",0.74815710124534
"OTU_520","Co",0.634225237363703
"OTU_537","Co",0.39333417586805
"OTU_761","Co",0.0654679546117783
"OTU_289","Co",0.273586280852158
"OTU_504","Co",0.853526773337497
"OTU_987","Co",0.291718288483385
"OTU_212","Co",0.516163632742009
"OTU_140","Co",0.340569021435939
"OTU_227","Co",0.776499431864603
"OTU_426","Co",0.376458879904246
"OTU_167","Co",0.713483793969259
"OTU_625","Co",0.20287545460932
"OTU_1108","Co",0.418930811970737
"OTU_1295","Co",0.601906985990334
"OTU_61","Co",0.977005764319758
"OTU_408","Co",0.47660772068449
"OTU_615","Co",0.716004838075436
"OTU_51","Co",0.764584927117652
"OTU_256","Co",0.300909132690313
"OTU_838","Co",0.876799403541967
"OTU_335","Co",0.176333616354585
"OTU_628","Co",0.049310089793257
"OTU_228","Co",0.418930811970737
"OTU_131","Co",0.237975133719992
"OTU_341","Co",0.435566207539407
"OTU_116","Co",0.856688022726829
"OTU_157","Co",0.342634679711681
"OTU_706","Co",0.872708503418522
"OTU_390","Co",0.364468245658028
"OTU_454","Co",0.0446935819726074
"OTU_792","Co",0.130978343477838
"OTU_577","Co",0.794901548894838
"OTU_532","Co",0.21610493461617
"OTU_480","Co",0.259005375309955
"OTU_635","Co",0.313348658672589
"OTU_339","Co",0.192404381856985
"OTU_148","Co",0.0964351085954254
"OTU_559","Co",0.307552203032737
"OTU_321","Co",0.164852102495396
"OTU_223","Co",0.42898836831423
"OTU_40","Co",0.113564868993802
"OTU_799","Co",0.396443928143053
"OTU_355","Co",0.384090329934923
"OTU_316","Co",0.129123084123595
"OTU_824","Co",0.0683840109328529
"OTU_403","Co",0.364468245658028
"OTU_561","Co",0.78206262615657
"OTU_993","Co",0.564343629889016
"OTU_1052","Co",0.238479354630592
"OTU_384","Co",0.722775440863836
"OTU_95","Co",0.672493009576367
"OTU_472","Co",0.263868192700138
"OTU_1","Se",0.223957937636726
"OTU_2","Se",0.149038960975817
"OTU_3","Se",0.590591817003188
"OTU_5","Se",0.76551142846108
"OTU_8","Se",0.339370978187677
"OTU_20","Se",0.0338723198860567
"OTU_54","Se",0.88988548567223
"OTU_12","Se",0.499118402424846
"OTU_14","Se",0.135166243481078
"OTU_22","Se",0.0178094626251089
"OTU_23","Se",0.029624548891135
"OTU_27","Se",0.994548871206564
"OTU_43","Se",0.0354443129615443
"OTU_35","Se",0.0221901794399032
"OTU_57","Se",0.956864748910929
"OTU_28","Se",0.862179353596234
"OTU_46","Se",0.866170263345617
"OTU_26","Se",0.0126671959558513
"OTU_59","Se",0.0309483016093434
"OTU_81","Se",0.555853241253779
"OTU_119","Se",0.0253924757472812
"OTU_49","Se",0.0287249196182853
"OTU_13","Se",0.0657795493693778
"OTU_42","Se",0.647031772688107
"OTU_96","Se",0.551254599947923
"OTU_109","Se",0.40167585927437
"OTU_37","Se",0.769307787770156
"OTU_58","Se",0.0896134511544729
"OTU_31","Se",0.190060545083777
"OTU_296","Se",0.0630597541385941
"OTU_16","Se",0.969415760403284
"OTU_193","Se",0.660480901888992
"OTU_90","Se",0.0716680773989453
"OTU_32","Se",0.072020963026922
"OTU_107","Se",0.589289661836435
"OTU_47","Se",0.0354443129615443
"OTU_105","Se",0.0354443129615443
"OTU_73","Se",0.833642305950049
"OTU_56","Se",0.0370214593049628
"OTU_367","Se",0.0309483016093434
"OTU_63","Se",0.0619504632313816
"OTU_138","Se",0.0634339246516559
"OTU_41","Se",0.0126671959558513
"OTU_128","Se",0.797238096019353
"OTU_191","Se",0.972014703301622
"OTU_259","Se",0.875691485535541
"OTU_88","Se",0.0119464659715997
"OTU_200","Se",0.904578005415333
"OTU_242","Se",0.956864748910929
"OTU_36","Se",0.681981501282192
"OTU_194","Se",0.310225001088954
"OTU_64","Se",0.0287042286725881
"OTU_166","Se",0.554510287256712
"OTU_62","Se",0.848922391280244
"OTU_122","Se",0.101237241366677
"OTU_127","Se",0.451484565454851
"OTU_226","Se",0.535195569004633
"OTU_149","Se",0.674793085918632
"OTU_38","Se",0.294242106153484
"OTU_241","Se",0.879987814076441
"OTU_360","Se",0.141165754412454
"OTU_142","Se",0.6599140512751
"OTU_292","Se",0.248747213253377
"OTU_230","Se",0.338756352994974
"OTU_151","Se",0.0835037386912754
"OTU_914","Se",0.232255325822825
"OTU_24","Se",0.205277573322638
"OTU_492","Se",0.99931983135938
"OTU_132","Se",0.280892837880483
"OTU_112","Se",0.10204580473789
"OTU_287","Se",0.492965515825052
"OTU_334","Se",0.0605033830366432
"OTU_113","Se",0.0164682932997275
"OTU_440","Se",0.665921424724584
"OTU_39","Se",0.322162771803658
"OTU_306","Se",0.535077106165208
"OTU_493","Se",0.273586280852158
"OTU_545","Se",0.588817174166257
"OTU_133","Se",0.797278374300924
"OTU_381","Se",0.832521972899506
"OTU_486","Se",0.361393183634877
"OTU_274","Se",0.77340573155909
"OTU_422","Se",0.0145863253334584
"OTU_581","Se",0.832521972899506
"OTU_101","Se",0.842623812290273
"OTU_130","Se",0.171911804836325
"OTU_115","Se",0.276982145049108
"OTU_301","Se",0.0472273905247619
"OTU_71","Se",0.257084500010267
"OTU_66","Se",0.943012268491562
"OTU_153","Se",0.555244853379269
"OTU_121","Se",0.0372660015224523
"OTU_266","Se",0.32141060392372
"OTU_144","Se",0.14388786181981
"OTU_682","Se",0.794668276408876
"OTU_481","Se",0.877363393927409
"OTU_150","Se",0.227197288603016
"OTU_204","Se",0.00936645980542911
"OTU_354","Se",0.00910575688241703
"OTU_288","Se",0.643537501509258
"OTU_110","Se",0.25788922640497
"OTU_69","Se",0.443621622405832
"OTU_192","Se",0.244417162989565
"OTU_171","Se",0.500661953340882
"OTU_162","Se",0.221138422357836
"OTU_299","Se",0.660328862010017
"OTU_237","Se",0.593185493776453
"OTU_74","Se",0.988762662744366
"OTU_93","Se",0.299844777680762
"OTU_359","Se",0.0106836853650831
"OTU_309","Se",0.457515147881397
"OTU_267","Se",0.0944464354318493
"OTU_234","Se",0.190060545083777
"OTU_179","Se",0.133273567445345
"OTU_333","Se",0.214936282742632
"OTU_694","Se",0.625919896530799
"OTU_217","Se",0.969361146399833
"OTU_238","Se",0.0941050745305577
"OTU_146","Se",0.138463915094914
"OTU_387","Se",0.480262553854083
"OTU_302","Se",0.049310089793257
"OTU_160","Se",0.211012065674111
"OTU_99","Se",0.11868034671685
"OTU_244","Se",0.267491254651776
"OTU_199","Se",0.0950594019708175
"OTU_198","Se",0.0295755639580382
"OTU_270","Se",0.11817054098148
"OTU_187","Se",0.521008078809554
"OTU_247","Se",0.0120338297752837
"OTU_92","Se",0.0366172528885893
"OTU_155","Se",0.0206787371427774
"OTU_21","Se",0.509020784825995
"OTU_236","Se",0.00936645980542911
"OTU_487","Se",0.418469709898592
"OTU_622","Se",0.33220143257294
"OTU_445","Se",0.166801616944843
"OTU_409","Se",0.486027785629195
"OTU_169","Se",0.227197288603016
"OTU_265","Se",0.6599140512751
"OTU_423","Se",0.414721225524014
"OTU_87","Se",0.0156611733534467
"OTU_555","Se",0.792737538521105
"OTU_53","Se",0.347703462854098
"OTU_65","Se",0.113104403295819
"OTU_255","Se",0.133898333309972
"OTU_235","Se",0.977005764319758
"OTU_243","Se",0.165625640578755
"OTU_376","Se",0.0392040112898129
"OTU_141","Se",0.740348265597895
"OTU_188","Se",0.0324616325314486
"OTU_114","Se",0.135187266306525
"OTU_262","Se",0.0287279435421377
"OTU_147","Se",0.365996828468066
"OTU_478","Se",0.865065050060476
"OTU_618","Se",0.669059087333026
"OTU_356","Se",0.939074726450271
"OTU_701","Se",0.665014574674361
"OTU_100","Se",0.13619607475047
"OTU_125","Se",0.0263375782736482
"OTU_416","Se",0.101698128355521
"OTU_312","Se",0.11696276002183
"OTU_156","Se",0.745501021012359
"OTU_118","Se",0.660602792181722
"OTU_175","Se",0.180975552949417
"OTU_427","Se",0.282147234341577
"OTU_70","Se",0.799318366406689
"OTU_544","Se",0.572015768365105
"OTU_249","Se",1
"OTU_351","Se",0.0138551558081477
"OTU_902","Se",0.332899268587947
"OTU_533","Se",0.926245724460658
"OTU_84","Se",0.554868016608135
"OTU_633","Se",0.920879697491508
"OTU_322","Se",0.0870156301781243
"OTU_443","Se",0.833642305950049
"OTU_917","Se",0.779091400189871
"OTU_79","Se",0.0333720867412925
"OTU_290","Se",0.0271514831537137
"OTU_770","Se",0.416905157861372
"OTU_215","Se",0.815724883928045
"OTU_83","Se",0.0494042201510335
"OTU_311","Se",0.0975691550826132
"OTU_415","Se",0.79415352409252
"OTU_348","Se",0.0870657584537142
"OTU_232","Se",0.101634415550928
"OTU_366","Se",0.630827462572884
"OTU_898","Se",0.0333785002437563
"OTU_741","Se",0.0389932661067837
"OTU_1104","Se",0.98023551878408
"OTU_129","Se",0.00917689212388118
"OTU_418","Se",0.807569995101786
"OTU_566","Se",0.0563037110610815
"OTU_818","Se",0.495456354943022
"OTU_152","Se",0.266385588600466
"OTU_52","Se",0.983253084611603
"OTU_820","Se",0.817305087272468
"OTU_905","Se",0.993021398456491
"OTU_961","Se",0.555384293673382
"OTU_872","Se",0.0170180305966971
"OTU_214","Se",0.0465518283567921
"OTU_168","Se",0.0106836853650831
"OTU_728","Se",0.510416083502755
"OTU_520","Se",0.832521972899506
"OTU_537","Se",0.0729737103570856
"OTU_761","Se",0.249676827885345
"OTU_289","Se",0.316880548227284
"OTU_504","Se",0.874118686313716
"OTU_987","Se",0.956864748910929
"OTU_212","Se",0.432722437940302
"OTU_140","Se",0.289858484406858
"OTU_227","Se",0.206352678362814
"OTU_426","Se",0.00670685514546546
