ID,Color,Family
IF_027__k141_20037,#1f77b4,Siphoviridae
IF_027__k141_111791,#1f77b4,Siphoviridae
IF_028__k141_26384,#1f77b4,Siphoviridae
IF_028__k141_107206,#1f77b4,Siphoviridae
IF_028__k141_49297,#1f77b4,Siphoviridae
IF_028__k141_10081,#1f77b4,Siphoviridae
IF_030-2__k141_59830,#1f77b4,Siphoviridae
IF_030-2__k141_59770,#1f77b4,Siphoviridae
IF_030-2__k141_5114,#1f77b4,Siphoviridae
IF_030-2__k141_38455,#1f77b4,Siphoviridae
IF_032__k141_27406,#1f77b4,Siphoviridae
IF_046__k141_8814,#1f77b4,Siphoviridae
IF_047__k141_78571,#1f77b4,Siphoviridae
IF_047__k141_8810,#1f77b4,Siphoviridae
IF_047__k141_58758,#1f77b4,Siphoviridae
IF_047__k141_45028,#1f77b4,Siphoviridae
IF_048__k141_26666,#1f77b4,Siphoviridae
IF_048__k141_101406,#1f77b4,Siphoviridae
IF_050-2__k141_3924,#1f77b4,Siphoviridae
IF_050__k141_67986,#1f77b4,Siphoviridae
IF_050__k141_76245,#1f77b4,Siphoviridae
IF_050__k141_64990,#1f77b4,Siphoviridae
IF_051__k141_26950,#1f77b4,Siphoviridae
IF_052__k141_46863,#1f77b4,Siphoviridae
IF_055-2__k141_22442,#1f77b4,Siphoviridae
IF_057re__k141_60400,#1f77b4,Siphoviridae
IF_064__k141_4764,#1f77b4,Siphoviridae
IF_065-2__k141_8345,#1f77b4,Siphoviridae
IF_067__k141_52420,#1f77b4,Siphoviridae
IF_068-2__k141_51089,#1f77b4,Siphoviridae
IF_068__k141_32571,#1f77b4,Siphoviridae
IF_068__k141_114437,#1f77b4,Siphoviridae
IF_069__k141_623,#1f77b4,Siphoviridae
IF_072__k141_29341,#1f77b4,Siphoviridae
IF_072__k141_124135,#1f77b4,Siphoviridae
IF_072__k141_49052,#1f77b4,Siphoviridae
IF_073wa__k141_8119,#1f77b4,Siphoviridae
IF_074__k141_35879,#1f77b4,Siphoviridae
IF_074__k141_14667,#1f77b4,Siphoviridae
IF_079__k141_95222,#1f77b4,Siphoviridae
IF_081__k141_32624,#1f77b4,Siphoviridae
IF_083__k141_59643,#1f77b4,Siphoviridae
IF_083__k141_60064,#1f77b4,Siphoviridae
IF_083__k141_71481,#1f77b4,Siphoviridae
IF_083__k141_11136,#1f77b4,Siphoviridae
IF_084__k141_21494,#1f77b4,Siphoviridae
IF_086-2__k141_67907,#1f77b4,Siphoviridae
IF_086__k141_39490,#1f77b4,Siphoviridae
IF_087-2__k141_109917,#1f77b4,Siphoviridae
IF_087-2__k141_81629,#1f77b4,Siphoviridae
IF_087-2__k141_26723,#1f77b4,Siphoviridae
IF_087-3__k141_47018,#1f77b4,Siphoviridae
IF_087-3__k141_8084,#1f77b4,Siphoviridae
IF_087-3__k141_18979,#1f77b4,Siphoviridae
IF_091__k141_22453,#1f77b4,Siphoviridae
IF_091__k141_34695,#1f77b4,Siphoviridae
IF_092-2__k141_36794,#1f77b4,Siphoviridae
IF_092-2__k141_2533,#1f77b4,Siphoviridae
IF_092-2__k141_20769,#1f77b4,Siphoviridae
IF_092__k141_8855,#1f77b4,Siphoviridae
IF_093__k141_107138,#1f77b4,Siphoviridae
IF_096__k141_12037,#1f77b4,Siphoviridae
IF_096__k141_74157,#1f77b4,Siphoviridae
IF_099__k141_167291,#1f77b4,Siphoviridae
IF_099__k141_118549,#1f77b4,Siphoviridae
IF_099__k141_91525,#1f77b4,Siphoviridae
IF_100-2__k141_18033,#1f77b4,Siphoviridae
IF_100-2__k141_27005,#1f77b4,Siphoviridae
IF_100__k141_29269,#1f77b4,Siphoviridae
IF_100__k141_118444,#1f77b4,Siphoviridae
IF_103__k141_5588,#1f77b4,Siphoviridae
IF_107__k141_48292,#1f77b4,Siphoviridae
IF_109__k141_33985,#1f77b4,Siphoviridae
IF_109__k141_124871,#1f77b4,Siphoviridae
IF_110__k141_21912,#1f77b4,Siphoviridae
IF_111__k141_101086,#1f77b4,Siphoviridae
IF_114__k141_51636,#1f77b4,Siphoviridae
IF_116__k141_5109,#1f77b4,Siphoviridae
IF_116__k141_12724,#1f77b4,Siphoviridae
IF_121wa__k141_7080,#1f77b4,Siphoviridae
IF_122__k141_11990,#1f77b4,Siphoviridae
IF_123__k141_101078,#1f77b4,Siphoviridae
IF_124__k141_90255,#1f77b4,Siphoviridae
IF_126__k141_2402,#1f77b4,Siphoviridae
IF_128__k141_49093,#1f77b4,Siphoviridae
IF_130__k141_160232,#1f77b4,Siphoviridae
IF_131__k141_23820,#1f77b4,Siphoviridae
IF_132__k141_73842,#1f77b4,Siphoviridae
IF_136__k141_17383,#1f77b4,Siphoviridae
IF_137__k141_68723,#1f77b4,Siphoviridae
IF_138__k141_49666,#1f77b4,Siphoviridae
IF_139__k141_29544,#1f77b4,Siphoviridae
IF_139__k141_13936,#1f77b4,Siphoviridae
IF_148__k141_79956,#1f77b4,Siphoviridae
IF_148__k141_30872,#1f77b4,Siphoviridae
IF_150__k141_81823,#1f77b4,Siphoviridae
IF_150__k141_42697,#1f77b4,Siphoviridae
IF_150__k141_87907,#1f77b4,Siphoviridae
IF_151__k141_39904,#1f77b4,Siphoviridae
IF_151__k141_69088,#1f77b4,Siphoviridae
IF_154rewa__k141_85891,#1f77b4,Siphoviridae
IF_155__k141_31781,#1f77b4,Siphoviridae
IF_156__k141_28098,#1f77b4,Siphoviridae
IF_158__k141_4420,#1f77b4,Siphoviridae
IF_160__k141_59234,#1f77b4,Siphoviridae
IF_160__k141_17666,#1f77b4,Siphoviridae
IF_162__k141_6233,#1f77b4,Siphoviridae
IF_162__k141_70473,#1f77b4,Siphoviridae
IF_162__k141_65860,#1f77b4,Siphoviridae
IF_162__k141_60343,#1f77b4,Siphoviridae
IF_166__k141_94755,#1f77b4,Siphoviridae
IF_166__k141_37112,#1f77b4,Siphoviridae
IF_167__k141_169721,#1f77b4,Siphoviridae
IF_169__k141_16107,#1f77b4,Siphoviridae
IF_170__k141_146716,#1f77b4,Siphoviridae
IF_170__k141_80574,#1f77b4,Siphoviridae
IF_173__k141_146929,#1f77b4,Siphoviridae
IF_173__k141_81558,#1f77b4,Siphoviridae
IF_173__k141_117367,#1f77b4,Siphoviridae
IF_173__k141_37699,#1f77b4,Siphoviridae
IF_177__k141_116281,#1f77b4,Siphoviridae
IF_178__k141_92587,#1f77b4,Siphoviridae
IF_182__k141_1851,#1f77b4,Siphoviridae
IF_183__k141_67247,#1f77b4,Siphoviridae
IF_183__k141_14799,#1f77b4,Siphoviridae
IF_187__k141_51690,#1f77b4,Siphoviridae
IF_187__k141_26715,#1f77b4,Siphoviridae
IF_188__k141_37232,#1f77b4,Siphoviridae
IF_188__k141_23002,#1f77b4,Siphoviridae
IF_188__k141_75620,#1f77b4,Siphoviridae
IF_62-2__k141_43163,#1f77b4,Siphoviridae
IF_62-2__k141_61450,#1f77b4,Siphoviridae
KWS_10452__k141_57055,#1f77b4,Siphoviridae
KWS_10452__k141_29526,#1f77b4,Siphoviridae
KWS_10452__k141_96800,#1f77b4,Siphoviridae
KWS_10452__k141_96807,#1f77b4,Siphoviridae
KWS_10459__k141_10145,#1f77b4,Siphoviridae
KWS_10461__k141_50666,#1f77b4,Siphoviridae
KWS_10461__k141_160087,#1f77b4,Siphoviridae
KWS_10461__k141_15282,#1f77b4,Siphoviridae
KWS_10465__k141_91160,#1f77b4,Siphoviridae
KWS_10468__k141_27684,#1f77b4,Siphoviridae
KWS_10469__k141_104953,#1f77b4,Siphoviridae
KWS_10476__k141_31712,#1f77b4,Siphoviridae
KWS_10477__k141_183564,#1f77b4,Siphoviridae
KWS_10477__k141_187063,#1f77b4,Siphoviridae
KWS_10477__k141_184509,#1f77b4,Siphoviridae
KWS_10477__k141_180740,#1f77b4,Siphoviridae
KWS_10477__k141_158735,#1f77b4,Siphoviridae
KWS_10486__k141_86714,#1f77b4,Siphoviridae
KWS_10486__k141_9417,#1f77b4,Siphoviridae
KWS_10486__k141_3387,#1f77b4,Siphoviridae
KWS_10486__k141_52142,#1f77b4,Siphoviridae
KWS_10539__k141_9125,#1f77b4,Siphoviridae
KWS_10545__k141_51567,#1f77b4,Siphoviridae
KWS_10549__k141_34502,#1f77b4,Siphoviridae
KWS_10549__k141_160416,#1f77b4,Siphoviridae
KWS_10552__k141_43189,#1f77b4,Siphoviridae
KWS_10556__k141_22554,#1f77b4,Siphoviridae
KWS_10563__k141_148881,#1f77b4,Siphoviridae
KWS_10631__k141_156065,#1f77b4,Siphoviridae
KWS_10632__k141_6194,#1f77b4,Siphoviridae
KWS_10632__k141_23667,#1f77b4,Siphoviridae
KWS_10632__k141_2343,#1f77b4,Siphoviridae
KWS_10633__k141_14071,#1f77b4,Siphoviridae
KWS_10636__k141_79207,#1f77b4,Siphoviridae
KWS_10636__k141_145733,#1f77b4,Siphoviridae
KWS_10636__k141_143983,#1f77b4,Siphoviridae
KWS_10637__k141_64923,#1f77b4,Siphoviridae
KWS_10638__k141_90328,#1f77b4,Siphoviridae
KWS_10641__k141_87620,#1f77b4,Siphoviridae
KWS_10641__k141_21241,#1f77b4,Siphoviridae
KWS_10641__k141_93171,#1f77b4,Siphoviridae
KWS_10641__k141_67828,#1f77b4,Siphoviridae
KWS_10643__k141_3194,#1f77b4,Siphoviridae
KWS_10644__k141_131028,#1f77b4,Siphoviridae
KWS_10648__k141_32743,#1f77b4,Siphoviridae
KWS_10648__k141_168057,#1f77b4,Siphoviridae
KWS_10655__k141_25901,#1f77b4,Siphoviridae
KWS_10657__k141_49068,#1f77b4,Siphoviridae
KWS_10659__k141_92724,#1f77b4,Siphoviridae
KWS_10659__k141_87229,#1f77b4,Siphoviridae
KWS_10661__k141_49198,#1f77b4,Siphoviridae
KWS_10661__k141_99648,#1f77b4,Siphoviridae
KWS_10784__k141_46545,#1f77b4,Siphoviridae
KWS_10784__k141_116588,#1f77b4,Siphoviridae
KWS_10897__k141_81324,#1f77b4,Siphoviridae
KWS_10903__k141_66012,#1f77b4,Siphoviridae
KWS_10903__k141_107051,#1f77b4,Siphoviridae
KWS_10904__k141_9881,#1f77b4,Siphoviridae
KWS_10904__k141_1616,#1f77b4,Siphoviridae
KWS_10906__k141_78363,#1f77b4,Siphoviridae
KWS_10911__k141_11481,#1f77b4,Siphoviridae
KWS_10911__k141_148428,#1f77b4,Siphoviridae
KWS_10911__k141_75730,#1f77b4,Siphoviridae
KWS_10912__k141_157118,#1f77b4,Siphoviridae
KWS_10915__k141_14738,#1f77b4,Siphoviridae
KWS_10917__k141_21222,#1f77b4,Siphoviridae
KWS_10920__k141_41309,#1f77b4,Siphoviridae
KWS_10985__k141_14505,#1f77b4,Siphoviridae
KWS_10985__k141_115466,#1f77b4,Siphoviridae
KWS_10992re__k141_20824,#1f77b4,Siphoviridae
KWS_10993__k141_9735,#1f77b4,Siphoviridae
KWS_10993__k141_73804,#1f77b4,Siphoviridae
KWS_10993__k141_62141,#1f77b4,Siphoviridae
KWS_10993__k141_62007,#1f77b4,Siphoviridae
KWS_10993__k141_93715,#1f77b4,Siphoviridae
KWS_10993__k141_56466,#1f77b4,Siphoviridae
KWS_10996__k141_159370,#1f77b4,Siphoviridae
KWS_10996__k141_176260,#1f77b4,Siphoviridae
KWS_10996__k141_124955,#1f77b4,Siphoviridae
KWS_10997__k141_99192,#1f77b4,Siphoviridae
KWS_10997__k141_90044,#1f77b4,Siphoviridae
KWS_11000__k141_80773,#1f77b4,Siphoviridae
KWS_11002__k141_35132,#1f77b4,Siphoviridae
KWS_11003__k141_146579,#1f77b4,Siphoviridae
KWS_11003__k141_145859,#1f77b4,Siphoviridae
KWS_11003__k141_145908,#1f77b4,Siphoviridae
KWS_11007__k141_57578,#1f77b4,Siphoviridae
KWS_11007__k141_100037,#1f77b4,Siphoviridae
KWS_11007__k141_138885,#1f77b4,Siphoviridae
KWS_11008__k141_8438,#1f77b4,Siphoviridae
KeioHC_101__k141_69048,#1f77b4,Siphoviridae
KeioHC_102__k141_32317,#1f77b4,Siphoviridae
KeioHC_103__k141_33198,#1f77b4,Siphoviridae
KeioHC_105__k141_57748,#1f77b4,Siphoviridae
KeioHC_10__k141_169878,#1f77b4,Siphoviridae
KeioHC_110__k141_39458,#1f77b4,Siphoviridae
KeioHC_113__k141_34404,#1f77b4,Siphoviridae
KeioHC_113__k141_38861,#1f77b4,Siphoviridae
KeioHC_115__k141_13371,#1f77b4,Siphoviridae
KeioHC_115__k141_520,#1f77b4,Siphoviridae
KeioHC_115__k141_9166,#1f77b4,Siphoviridae
KeioHC_116__k141_48945,#1f77b4,Siphoviridae
KeioHC_117__k141_31611,#1f77b4,Siphoviridae
KeioHC_11__k141_123436,#1f77b4,Siphoviridae
KeioHC_11__k141_59225,#1f77b4,Siphoviridae
KeioHC_11__k141_56966,#1f77b4,Siphoviridae
KeioHC_11__k141_6117,#1f77b4,Siphoviridae
KeioHC_120__k141_57114,#1f77b4,Siphoviridae
KeioHC_120__k141_63557,#1f77b4,Siphoviridae
KeioHC_12__k141_33910,#1f77b4,Siphoviridae
KeioHC_13__k141_118028,#1f77b4,Siphoviridae
KeioHC_17__k141_2570,#1f77b4,Siphoviridae
KeioHC_18__k141_79755,#1f77b4,Siphoviridae
KeioHC_2__k141_4704,#1f77b4,Siphoviridae
KeioHC_2__k141_7920,#1f77b4,Siphoviridae
KeioHC_2__k141_35315,#1f77b4,Siphoviridae
KeioHC_3__k141_39274,#1f77b4,Siphoviridae
KeioHC_3__k141_32439,#1f77b4,Siphoviridae
KeioHC_4__k141_8735,#1f77b4,Siphoviridae
KeioHC_4__k141_33721,#1f77b4,Siphoviridae
KeioHC_5__k141_76204,#1f77b4,Siphoviridae
KeioHC_6__k141_51994,#1f77b4,Siphoviridae
KeioHC_7__k141_34632,#1f77b4,Siphoviridae
KeioHC_9__k141_145866,#1f77b4,Siphoviridae
KeioHC_9__k141_133743,#1f77b4,Siphoviridae
KeioHC_I2__k141_58596,#1f77b4,Siphoviridae
KeioHC_I2__k141_55479,#1f77b4,Siphoviridae
KeioHC_I2__k141_19833,#1f77b4,Siphoviridae
KeioHC_U__k141_39361,#1f77b4,Siphoviridae
S_6G10__k141_86180,#1f77b4,Siphoviridae
S_6G10__k141_9332,#1f77b4,Siphoviridae
S_6G12__k141_29771,#1f77b4,Siphoviridae
S_6G14__k141_63747,#1f77b4,Siphoviridae
S_6G14__k141_111107,#1f77b4,Siphoviridae
S_6G14__k141_138139,#1f77b4,Siphoviridae
S_6G14__k141_89522,#1f77b4,Siphoviridae
S_6G14__k141_143683,#1f77b4,Siphoviridae
S_6G15__k141_113914,#1f77b4,Siphoviridae
S_6G16__k141_168047,#1f77b4,Siphoviridae
S_6G16__k141_177471,#1f77b4,Siphoviridae
S_6G16__k141_138437,#1f77b4,Siphoviridae
S_6G1__k141_147726,#1f77b4,Siphoviridae
S_6G2__k141_33252,#1f77b4,Siphoviridae
S_6G3__k141_120863,#1f77b4,Siphoviridae
S_6G3__k141_151630,#1f77b4,Siphoviridae
S_6G3__k141_127389,#1f77b4,Siphoviridae
S_6G4__k141_84181,#1f77b4,Siphoviridae
S_6G4__k141_99642,#1f77b4,Siphoviridae
S_6G4__k141_126092,#1f77b4,Siphoviridae
S_6G5__k141_110934,#1f77b4,Siphoviridae
S_6G5__k141_144480,#1f77b4,Siphoviridae
S_6G6__k141_46383,#1f77b4,Siphoviridae
S_6G6__k141_172388,#1f77b4,Siphoviridae
S_6G6__k141_151676,#1f77b4,Siphoviridae
S_6G7__k141_148931,#1f77b4,Siphoviridae
S_6G8__k141_1398,#1f77b4,Siphoviridae
S_7G10__k141_22957,#1f77b4,Siphoviridae
S_7G12__k141_72341,#1f77b4,Siphoviridae
S_7G14__k141_36863,#1f77b4,Siphoviridae
S_7G15__k141_14199,#1f77b4,Siphoviridae
S_7G15__k141_39926,#1f77b4,Siphoviridae
S_7G20__k141_134914,#1f77b4,Siphoviridae
S_7G20__k141_135026,#1f77b4,Siphoviridae
S_7G20__k141_143218,#1f77b4,Siphoviridae
S_7G20__k141_150229,#1f77b4,Siphoviridae
S_7G20__k141_32594,#1f77b4,Siphoviridae
S_7G21__k141_104060,#1f77b4,Siphoviridae
S_7G24__k141_78559,#1f77b4,Siphoviridae
S_7G24__k141_23157,#1f77b4,Siphoviridae
S_7G25__k141_86786,#1f77b4,Siphoviridae
S_7G25__k141_45548,#1f77b4,Siphoviridae
S_7G26__k141_18672,#1f77b4,Siphoviridae
S_7G26__k141_122917,#1f77b4,Siphoviridae
S_7G27__k141_151504,#1f77b4,Siphoviridae
S_7G27__k141_143603,#1f77b4,Siphoviridae
S_7G27__k141_34411,#1f77b4,Siphoviridae
S_7G28__k141_41884,#1f77b4,Siphoviridae
S_7G29__k141_57892,#1f77b4,Siphoviridae
S_7G29__k141_188149,#1f77b4,Siphoviridae
S_7G29__k141_153918,#1f77b4,Siphoviridae
S_7G30__k141_165581,#1f77b4,Siphoviridae
S_7G30__k141_4197,#1f77b4,Siphoviridae
S_7G31__k141_60481,#1f77b4,Siphoviridae
S_7G31__k141_24466,#1f77b4,Siphoviridae
S_7G34__k141_13721,#1f77b4,Siphoviridae
S_7G34__k141_66189,#1f77b4,Siphoviridae
S_7G40__k141_66489,#1f77b4,Siphoviridae
S_7G40__k141_5655,#1f77b4,Siphoviridae
S_7G41__k141_23312,#1f77b4,Siphoviridae
S_7G42__k141_35499,#1f77b4,Siphoviridae
S_7G44__k141_41256,#1f77b4,Siphoviridae
S_7G44__k141_148463,#1f77b4,Siphoviridae
S_7G44__k141_55990,#1f77b4,Siphoviridae
S_7G44__k141_1966,#1f77b4,Siphoviridae
S_7G45__k141_11759,#1f77b4,Siphoviridae
S_7G47__k141_4393,#1f77b4,Siphoviridae
S_7G48__k141_130777,#1f77b4,Siphoviridae
S_7G48__k141_107644,#1f77b4,Siphoviridae
S_7G48__k141_3388,#1f77b4,Siphoviridae
S_7G49__k141_20246,#1f77b4,Siphoviridae
S_7G49__k141_81703,#1f77b4,Siphoviridae
S_7G51__k141_50052,#1f77b4,Siphoviridae
S_7G51__k141_15929,#1f77b4,Siphoviridae
S_7G51__k141_49516,#1f77b4,Siphoviridae
S_7G5__k141_94926,#1f77b4,Siphoviridae
S_7G5__k141_112016,#1f77b4,Siphoviridae
S_7G5__k141_56602,#1f77b4,Siphoviridae
S_7G5__k141_41252,#1f77b4,Siphoviridae
S_7G6__k141_116223,#1f77b4,Siphoviridae
S_7G6__k141_77089,#1f77b4,Siphoviridae
S_7G8__k141_59046,#1f77b4,Siphoviridae
IF_091__169258,#1f77b4,Siphoviridae
